chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
s71200_system_manual_en-US_en-US_p4_c3,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,4,3,5,"esses the electronic (PDF) versions of the SIMATIC
documentation set, including the system manual, the Easy Book and the information
system of STEP 7. With My Documentation Manager, you can drag and drop topics from
various documents to create your own custom manual.
The customer support entry portal (http://support.automation.siemens.com
) provides a
link to My Documentation Manager under mySupport.
● The customer support web site also provides podcasts, FAQs, and other helpful
documents for S7-1200 and STEP 7. The podcasts utilize short educational video
presentations that focus on specific features or scenarios in order to demonstrate the
interactions, convenience and efficiency provided by STEP 7.",710,105,False
s71200_system_manual_en-US_en-US_p4_c4,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,4,4,5,"eo
presentations that focus on specific features or scenarios in order to demonstrate the
interactions, convenience and efficiency provided by STEP 7. Visit the following web sites
to access the collection of podcasts:
– STEP 7 Basic web page (http://www.automation.siemens.com/mcms/simatic-
controller-software/en/step7/step7-basic/Pages/Default.aspx)
– STEP 7 Professional web page (http://www.automation.siemens.com/mcms/simatic-
controller-software/en/step7/step7-professional/Pages/Default.aspx)
● You can also follow or join product discussions on the Service & Support technical forum
(https://www.automation.siemens.com/WW/fo rum/guests/Conferences.aspx?Language=e
n&siteid=csius&treeLang=en&groupid=4000002&extranet=standard&viewreg=WW&nodei
d0=34612486).",764,69,False
s71200_system_manual_en-US_en-US_p4_c5,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,4,5,5,"n.siemens.com/WW/fo rum/guests/Conferences.aspx?Language=e
n&siteid=csius&treeLang=en&groupid=4000002&extranet=standard&viewreg=WW&nodei
d0=34612486). These forums allow you to interact with various product experts.
– Forum for S7-1200
(https://www.automation.siemens.com/WW/fo rum/guests/Conference.aspx?SortField=
LastPostDate&SortOrder=Descending&ForumID=258&Language=en&onlyInternet=Fa
lse)
– Forum for STEP 7 Basic
(https://www.automation.siemens.com/WW/fo
rum/guests/Conference.aspx?SortField=
LastPostDate&SortOrder=Descending&ForumID=265&Language=en&onlyInternet=Fa
lse)",578,32,False
s71200_system_manual_en-US_en-US_p5_c1,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,1,8,"S7-1200 Programmable controller
System Manual, 04/2012, A5E02486680-06 5
Table of contents

Preface ...................................................................................................................................................... 3
1
Product overview .....................................................................................................................................",405,18,False
s71200_system_manual_en-US_en-US_p5_c2,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,2,8,"Product overview ..................................................................................................................................... 19
1.1
Introducing the S7-1200 PLC.......................................................................................................19
1.2
Expansion capability of the CPU..................................................................................................22
1.3
S7-1200 modules.........................................................................................................................24
1.4
New features................................................................................................................................25
1.5
Basic HMI panels .........................................................................................................................26
2
STEP 7 programming",882,30,False
s71200_system_manual_en-US_en-US_p5_c3,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,3,8,"anels .........................................................................................................................26
2
STEP 7 programming software................................................................................................................ 29
2.1
System requirements ...................................................................................................................29
2.2
Different views to make the work easier ......................................................................................30
2.3
Easy-to-use tools .........................................................................................................................31
2.3.1
Inserting instructions into your user program...............................................................................31
2.3.2
Accessing instructions from the ""Favorites"" toolbar.....................................................................32
2.3.3
Creating a complex equation with a",998,46,False
s71200_system_manual_en-US_en-US_p5_c4,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,4,8,"tructions from the ""Favorites"" toolbar.....................................................................32
2.3.3
Creating a complex equation with a simple instruction................................................................33
2.3.4
Adding inputs or outputs to a LAD or FBD instruction .................................................................35
2.3.5
Expandable instructions...............................................................................................................35
2.3.6
Selecting a version for an instruction...........................................................................................36
2.3.7
Modifying the appearance and configuration of STEP 7 .............................................................36
2.3.8
Dragging and dropping between editors......................................................................................37
2.3.9
Changing the operating mode of the",939,59,False
s71200_system_manual_en-US_en-US_p5_c5,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,5,8,"pping between editors......................................................................................37
2.3.9
Changing the operating mode of the CPU...................................................................................37
2.3.10
Changing the call type for a DB ...................................................................................................39
2.3.11
Temporarily disconnecting devices from a network.....................................................................40
2.3.12
Virtual unplugging of devices from the configuration...................................................................41
3
Installation ...............................................................................................................................................",795,38,False
s71200_system_manual_en-US_en-US_p5_c6,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,6,8,"lation ............................................................................................................................................... 43
3.1
Guidelines for installing S7-1200 devices....................................................................................43
3.2
Power budget...............................................................................................................................44
3.3
Installation and removal procedures............................................................................................46
3.3.1
Mounting dimensions for the S7-1200 devices............................................................................46
3.3.2
Installing and removing the CPU .................................................................................................49
3.3.3
Installing and removing an SB, CB or BB ....................................................................................51
3.3.4
Installing and removing an",997,46,False
s71200_system_manual_en-US_en-US_p5_c7,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,7,8,"g and removing an SB, CB or BB ....................................................................................51
3.3.4
Installing and removing an SM.....................................................................................................52
3.3.5
Installing and removing a CM or CP ............................................................................................53
3.3.6
Removing and reinstalling the S7-1200 terminal block connector...............................................55
3.3.7
Installing and removing the expansion cable...............................................................................56
3.3.8
TS (teleservice) adapter...............................................................................................................57
3.3.8.1
Connecting the TeleService Adapter ...........................................................................................57
3.3.8.2
Installing the SIM card",954,55,False
s71200_system_manual_en-US_en-US_p5_c8,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,5,8,8,"the TeleService Adapter ...........................................................................................57
3.3.8.2
Installing the SIM card .................................................................................................................58
3.3.8.3
Installing the TS adapter unit .......................................................................................................59
3.3.8.4
Installing the TS adapter on a wall...............................................................................................60",551,25,False
s71200_system_manual_en-US_en-US_p6_c1,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,1,9,"Table of contents

S7-1200 Programmable controller
6 System Manual, 04/2012, A5E02486680-06
3.4 Wiring guidelines.......................................... ...............................................................................61
4
PLC concepts .......................................................................................................................................... 67
4.1
Execution of the user program....................................................................................................67
4.1.1
Operating modes of the CPU......................................................................................................69
4.1.2
Processing the scan cycle in RUN mode....................................................................................",795,40,False
s71200_system_manual_en-US_en-US_p6_c2,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,2,9,"....................69
4.1.2
Processing the scan cycle in RUN mode.................................................................................... 72
4.1.3
Organization blocks (OBs) ..........................................................................................................73
4.1.4
Event execution priorities and queuing.......................................................................................75
4.1.5
Monitoring the cycle time ............................................................................................................80
4.1.6
CPU memory...............................................................................................................................82
4.1.6.1
System and clock memory..........................................................................................................84
4.1.7
Diagnostics buffer",882,38,False
s71200_system_manual_en-US_en-US_p6_c3,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,3,9,"and clock memory..........................................................................................................84
4.1.7
Diagnostics buffer .......................................................................................................................86
4.1.8
Time of day clock ........................................................................................................................86
4.1.9
Configuring the outputs on a RUN-to-STOP transition ...............................................................87
4.2
Data storage, memory areas, I/O and addressing......................................................................87
4.2.1
Accessing the data of the S7-1200 .............................................................................................87
4.3
Processing of analog values .......................................................................................................92
4.4
Data types",954,47,False
s71200_system_manual_en-US_en-US_p6_c4,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,4,9,"3
Processing of analog values .......................................................................................................92
4.4
Data types ...................................................................................................................................93
4.4.1
Bool, Byte, Word, and DWord data types ...................................................................................",413,19,False
s71200_system_manual_en-US_en-US_p6_c5,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,5,9,"...................93
4.4.1
Bool, Byte, Word, and DWord data types ................................................................................... 94
4.4.2
Integer data types .......................................................................................................................95
4.4.3
Floating-point real data types......................................................................................................95
4.4.4
Time and Date data types...........................................................................................................96
4.4.5
Character and String data types .................................................................................................97
4.4.6
Array data type............................................................................................................................99
4.4.7
Data structure data",893,42,False
s71200_system_manual_en-US_en-US_p6_c6,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,6,9,"..........................................................................................................................99
4.4.7
Data structure data type............................................................................................................100
4.4.8
PLC data type ...........................................................................................................................100
4.4.9
Pointer data types .....................................................................................................................101
4.4.9.1
""Pointer"" pointer data type ........................................................................................................101
4.4.9.2
""Any"" pointer data type..............................................................................................................102
4.4.9.3
""Variant"" pointer data type",884,32,False
s71200_system_manual_en-US_en-US_p6_c7,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,7,9,"e..............................................................................................................102
4.4.9.3
""Variant"" pointer data type ........................................................................................................103
4.4.10
Accessing a ""slice"" of a tagged data type .................................................................................104
4.4.11
Accessing a tag with an AT overlay ..........................................................................................105
4.5
Using a memory card................................................................................................................107
4.5.1
Inserting a memory card in the CPU.........................................................................................108
4.5.2
Configuring the startup parameter of the CPU before copying the project to the memory
card",897,55,False
s71200_system_manual_en-US_en-US_p6_c8,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,8,9,"..................................................108
4.5.2
Configuring the startup parameter of the CPU before copying the project to the memory
card ...........................................................................................................................................110
4.5.3
Transfer card.............................................................................................................................110
4.5.4
Program card ............................................................................................................................112
4.5.5
Firmware update .......................................................................................................................115
4.6
Recovery from a lost password.................................................................................................118
5
Device configuration",890,38,False
s71200_system_manual_en-US_en-US_p6_c9,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,6,9,9,"covery from a lost password.................................................................................................118
5
Device configuration .............................................................................................................................. 119
5.1
Inserting a CPU.........................................................................................................................120
5.2
Detecting the configuration for an unspecified CPU .................................................................121
5.3
Adding modules to the configuration.........................................................................................122
5.4
Configuring the operation of the CPU ....................................................................................... 123
5.5
Configuring the parameters of the modules..............................................................................125",941,45,False
s71200_system_manual_en-US_en-US_p7_c1,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,1,8,"Table of contents

S7-1200 Programmable controller
System Manual, 04/2012, A5E02486680-06 7
5.6 Configuring the CP U for communication ...................................................................................126
5.6.1
Creating a network connection ..................................................................................................126
5.6.2
Configuring the Local/Partner connection path..........................................................................127
5.6.3
Parameters for the PROFINET connection ...............................................................................129
5.6.4
Assigning Internet Protocol (IP) addresses ...............................................................................132
5.6.4.1
Assigning IP addresses to programming and network devices.................................................132
5.6.4.2
Checking the IP address of your programming",918,62,False
s71200_system_manual_en-US_en-US_p7_c2,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,2,8,"P addresses to programming and network devices.................................................132
5.6.4.2
Checking the IP address of your programming device..............................................................134
5.6.4.3
Assigning an IP address to a CPU online..................................................................................134
5.6.4.4
Configuring an IP address for a CPU in your project.................................................................136
5.6.5
Testing the PROFINET network ................................................................................................139
5.6.6
Locating the Ethernet (MAC) address on the CPU....................................................................140
5.6.7
Configuring Network Time Protocol synchronization.................................................................141
5.6.8
PROFINET device start-up time, naming, and address assignment.........................................142
6
Programming",992,68,False
s71200_system_manual_en-US_en-US_p7_c3,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,3,8,".....................141
5.6.8
PROFINET device start-up time, naming, and address assignment.........................................142
6
Programming concepts.......................................................................................................................... 145
6.1
Guidelines for designing a PLC system.....................................................................................145
6.2
Structuring your user program ...................................................................................................146
6.3
Using blocks to structure your program .....................................................................................148
6.3.1
Organization block (OB).............................................................................................................148
6.3.2
Function (FC) .............................................................................................................................150
6.3.3
Function block",996,46,False
s71200_system_manual_en-US_en-US_p7_c4,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,4,8,".............................................................................................................................150
6.3.3
Function block (FB)....................................................................................................................150
6.3.4
Data block (DB)..........................................................................................................................151
6.4
Understanding data consistency................................................................................................153
6.5
Programming language..............................................................................................................154
6.5.1
Ladder logic (LAD) .....................................................................................................................155
6.5.2
Function Block Diagram (FBD) ..................................................................................................156
6.5.3
SCL",985,29,False
s71200_system_manual_en-US_en-US_p7_c5,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,5,8,"155
6.5.2
Function Block Diagram (FBD) ..................................................................................................156
6.5.3
SCL ............................................................................................................................................156
6.5.4
EN and ENO for LAD, FBD and SCL.........................................................................................163
6.6
Protection...................................................................................................................................164
6.6.1
Access protection for the CPU...................................................................................................164
6.6.2
Know-how protection .................................................................................................................165
6.6.3
Copy",865,33,False
s71200_system_manual_en-US_en-US_p7_c6,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,6,8,".2
Know-how protection .................................................................................................................165
6.6.3
Copy protection..........................................................................................................................166
6.7
Downloading the elements of your program..............................................................................168
6.8
Uploading from the CPU ............................................................................................................168
6.8.1
Copying elements of the project ................................................................................................168
6.8.2
Using the compare function .......................................................................................................170
6.9
Debugging and testing the program ..........................................................................................170
6.9.1
Monitor and modify data in the",998,47,False
s71200_system_manual_en-US_en-US_p7_c7,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,7,8,"testing the program ..........................................................................................170
6.9.1
Monitor and modify data in the CPU..........................................................................................170
6.9.2
Watch tables and force tables....................................................................................................170
6.9.3
Cross reference to show usage .................................................................................................171
6.9.4
Call structure to examine the calling hierarchy..........................................................................172
7
Basic instructions........................................... ........................................................................................",807,37,False
s71200_system_manual_en-US_en-US_p7_c8,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,7,8,8,"Basic instructions........................................... ........................................................................................ 175
7.1
Bit logic.......................................................................................................................................175
7.1.1
Bit logic contacts and coils.........................................................................................................175
7.1.2
Set and reset instructions ..........................................................................................................178
7.1.3
Positive and negative edge instructions ....................................................................................180
7.2
Timers ........................................................................................................................................182",877,29,False
s71200_system_manual_en-US_en-US_p8_c1,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,1,11,"Table of contents

S7-1200 Programmable controller
8 System Manual, 04/2012, A5E02486680-06
7.3 Counters................................................... .................................................................................190
7.4
Compare....................................................................................................................................196
7.4.1
Compare....................................................................................................................................196
7.4.2
In-range and Out-of-range instructions .....................................................................................197
7.4.3
OK and Not OK instructions......................................................................................................197
7.5
Math ..........................................................................................................................................198
7.5.1
Calculate",975,35,False
s71200_system_manual_en-US_en-US_p8_c2,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,2,11,"...................................................................................................................................198
7.5.1
Calculate instruction..................................................................................................................198
7.5.2
Add, subtract, multiply and divide instructions..........................................................................",407,11,False
s71200_system_manual_en-US_en-US_p8_c3,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,3,11,"...................198
7.5.2
Add, subtract, multiply and divide instructions.......................................................................... 199
7.5.3
Modulo instruction .....................................................................................................................200
7.5.4
Negation instruction ..................................................................................................................201
7.5.5
Increment and decrement instructions......................................................................................202
7.5.6
Absolute value instruction .........................................................................................................202
7.5.7
Minimum and Maximum instructions.........................................................................................",847,32,False
s71200_system_manual_en-US_en-US_p8_c4,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,4,11,"...................202
7.5.7
Minimum and Maximum instructions......................................................................................... 203
7.5.8
Limit instruction .........................................................................................................................204
7.5.9
Floating-point math instructions ................................................................................................205
7.6
Move..........................................................................................................................................207
7.6.1
Move and block move instructions............................................................................................207
7.6.2
FieldRead and FieldWrite instructions ......................................................................................209
7.6.3
Fill instructions",884,33,False
s71200_system_manual_en-US_en-US_p8_c5,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,5,11,"ieldRead and FieldWrite instructions ......................................................................................209
7.6.3
Fill instructions ..........................................................................................................................211
7.6.4
Swap instruction........................................................................................................................212
7.7
Convert......................................................................................................................................213
7.7.1
CONV instruction ......................................................................................................................213
7.7.2
Conversion instructions for SCL ...............................................................................................214
7.7.3
Round and truncate instructions",891,29,False
s71200_system_manual_en-US_en-US_p8_c6,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,6,11,"tions for SCL ...............................................................................................214
7.7.3
Round and truncate instructions ...............................................................................................217
7.7.4
Ceiling and floor instructions.....................................................................................................218
7.7.5
Scale and normalize instructions ..............................................................................................219
7.8
Program control.........................................................................................................................222
7.8.1
Overview of SCL program control statements ..........................................................................222
7.8.2
IF-THEN statement ...................................................................................................................223
7.8.3
CASE",952,38,False
s71200_system_manual_en-US_en-US_p8_c7,s71200_system_manual_en-US_en-US.csv,S7-1200 Programmable Controller System Manual (2012 Edition),System Manual,S7-1200,,3.0,en,8,7,11,".2
IF-THEN statement ...................................................................................................................223
7.8.3
CASE statement........................................................................................................................224
7.8.4
FOR statement..........................................................................................................................225
7.8.5
WHILE-DO statement ...............................................................................................................226
7.8.6
REPEAT-UNTIL statement .......................................................................................................227
7.8.7
CONTINUE statement...............................................................................................................227
7.8.8
EXIT statement",864,24,False
