chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
s7-1200__user_manual_p4_c4,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,4,4,4,"on/).
Contact your Siemens distributor or sales office for assistance in answering any technical
questions, for training, or for ordering S7 products. Because your sales representatives are
technically trained and have specific knowledge about your operations, processes, and
industry, as well as the individual Siemens products that you are using, they can provide the
fastest and most efficient answers to any problems you might encounter.",441,65,False
s7-1200__user_manual_p5_c1,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,5,1,5,"Preface

S7-1200 Functional Safety Manual
Manual, V4.2, 09/2016, A5E03470344-AB 5
Documentation and information
S7-1200 and STEP 7 provide a variety of documentation and other resources for finding the
technical information that you require.
● The S7-1200 Functional Safety Manual presents an overview of the Siemens Safety
software and fail-safe CPUs and SMs and a Getting Started configuration and
programming example. However, the focus of the manual is the S7-1200 fail-safe SMs.
SM installation, configuration, diagnostics, applications, and technical specifications are
emphasized.
The English version of the S7-1200 Functional Safety Manual is the authoritative
(original) language for Functional Safety-related information. All translated manuals refer
back to the English manual as the authoritative and/or original source.",832,114,False
s7-1200__user_manual_p5_c2,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,5,2,5,"nguage for Functional Safety-related information. All translated manuals refer
back to the English manual as the authoritative and/or original source. Siemens identifies
the English manual as the authoritative and/or original source in the case of
discrepancies between the translated manuals.
● The
SIMATIC Safety - Configuring and Programming, Programming and Operating
Manual provides information that enables you to configure and program SIMATIC Safety
fail-safe systems. In addition, you will obtain information on acceptance testing of a
SIMATIC Safety fail-safe system. Before configuring and programming an actual live fail-
safe operation, it is essential that you refer to this manual.
● The S7-1200 Programmable Controller System Manual provides specific information
about the operation, programming, and the specifications for the complete S7-1200
product family.",875,122,False
s7-1200__user_manual_p5_c3,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,5,3,5,"ntroller System Manual provides specific information
about the operation, programming, and the specifications for the complete S7-1200
product family. In addition to the system manual, the S7-1200 Easy Book provides a
more general overview to the capabilities of the S7-1200 family.
● The S7-1200 Functional Safety Manual; SIMATIC Safety - Configuring and Programming,
Programming and Operating Manual; S7-1200 Programmable Controller System Manual;
and the S7-1200 Easy Book are available as electronic (PDF) manuals. You can
download or view the electronic manuals from the Siemens Industry Online Support Web
site (http://support.industry.siemens.com).",655,90,False
s7-1200__user_manual_p5_c4,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,5,4,5,"PDF) manuals. You can
download or view the electronic manuals from the Siemens Industry Online Support Web
site (http://support.industry.siemens.com). These manuals are also available on the
Documents Disk that ships with every S7-1200 CPU.
● The TIA portal STEP 7 online help information system provides immediate access to the
conceptual information, specific instructions, and error code event IDs that describe the
operation and functionality of the programming package and basic operation of SIMATIC
CPUs.
● The Siemens Industry Online Support Web site (http://support.industry.siemens.com)
provides access to the electronic (PDF) versions of the SIMATIC documentation set.
Existing documents are available from the Product Support link.",742,104,False
s7-1200__user_manual_p5_c5,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,5,5,5,"om)
provides access to the electronic (PDF) versions of the SIMATIC documentation set.
Existing documents are available from the Product Support link. With this online
documentation access, you can also drag and drop topics from various documents to
create your own custom manual.
You can access online documentation by clicking ""mySupport"" from the left side of the
page and selecting ""Documentation"" from the navigation choices. To use the mySupport
Documentation features, you must sign up as a registered user.",514,79,False
s7-1200__user_manual_p6_c1,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,6,1,5,"Preface

S7-1200 Functional Safety Manual
6 Manual, V4.2, 09/2016, A5E03470344-AB
● Siemens also provides online comprehensive support for your use of safety technology. A
Safety Evaluation Tool assists you in determining required safety levels, Functional
Examples guide you in your safety applications, and SITRAIN classes offer training in
safety standards and products. Visit the following web sites to access these support
activities:
– Safety Evaluation Tool (http://www.siemens.com/safety-evaluation-tool)
– Functional examples (http://www.siemens.com/safety-functional-examples)
– SITRAIN (http://www.siemens.com/sitrain-safetyintegrated)
● The customer support web site also provides FAQs and other helpful documents for
S7-1200 and STEP 7.",749,92,False
s7-1200__user_manual_p6_c2,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,6,2,5,"ttp://www.siemens.com/sitrain-safetyintegrated)
● The customer support web site also provides FAQs and other helpful documents for
S7-1200 and STEP 7. Visit the following web sites to access the collection of podcasts:
– STEP 7 Basic (http://www.industry.siemens.com/topics/global/en/tia-portal/controller-
sw-tia-portal/simatic-step7-basic-tia-portal/Pages/Default.aspx)
– STEP 7 Professional (http://w3.siemens.com/mcms/simatic-controller-
software/en/step7/step7-professional/Pages/Default.aspx)
● You can also follow or join product discussions on the Service & Support technical forum
(https://support.industry.siemens.com/tf/ww/en/?Language=en&siteid=csius&treeLang= e
n&groupid=4000002&extranet=standard&viewreg=WW&nodeid0=34612486).",740,61,False
s7-1200__user_manual_p6_c3,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,6,3,5,"(https://support.industry.siemens.com/tf/ww/en/?Language=en&siteid=csius&treeLang= e
n&groupid=4000002&extranet=standard&viewreg=WW&nodeid0=34612486). These
forums allow you to interact with various product experts.
– Forum for S7-1200
(https://support.industry.siemens.com/tf/ww/en/threads/237?title=simatic-s7-
1200&skip=0&take=10&orderBy=LastPostDate+desc)
– Forum for STEP 7 Basic and Professional
(https://support.industry.siemens.com/tf/ww/en/threads/243?title=step-7-tia-
portal&skip=0&take=10&orderBy=LastPostDate+desc)
Security information
Siemens provides products and solutions with industrial security functions that support the
secure operation of plants, systems, machines and networks.
In order to protect plants, systems, machines and networks against cyber threats, it is
necessary to implement – and continuously maintain – a holistic, state-of-the-art industrial
security concept.",899,79,False
s7-1200__user_manual_p6_c4,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,6,4,5,"d networks against cyber threats, it is
necessary to implement – and continuously maintain – a holistic, state-of-the-art industrial
security concept. Siemens’ products and solutions only form one element of such a concept.
Customer is responsible to prevent unauthorized access to its plants, systems, machines
and networks. Systems, machines and components should only be connected to the
enterprise network or the internet if and to the extent necessary and with appropriate security
measures (e.g. use of firewalls and network segmentation) in place.
Additionally, Siemens’ guidance on appropriate security measures should be taken into
account. For more information about industrial security, please visit
(http://www.siemens.com/industrialsecurity).
Siemens’ products and solutions undergo continuous development to make them more
secure. Siemens strongly recommends to apply product updates as soon as available and to
always use the latest product versions.",965,134,False
s7-1200__user_manual_p6_c5,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,6,5,5,"ent to make them more
secure. Siemens strongly recommends to apply product updates as soon as available and to
always use the latest product versions. Use of product versions that are no longer supported,
and failure to apply latest updates may increase customer’s exposure to cyber threats.
To stay informed about product updates, subscribe to the Siemens Industrial Security RSS
Feed under (http://support.automation.siemens.com).",432,63,False
s7-1200__user_manual_p7_c1,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,1,7,"S7-1200 Functional Safety Manual
Manual, V4.2, 09/2016, A5E03470344-AB 7
Table of contents

Preface ................................ ................................ ................................ ................................ ................... 3
1 Product overview ................................ ................................ ................................ ................................ .. 13
1.1 Overview ................................................................................................................................. 13
1.2 Hardware and software components ...................................................................................... 15
1.3 S7-1200 Fail-Safe CPUs ........................................................................................................ 18
1.3.1 Behavior differences between standard and fail-safe CPUs ..................................................",932,54,False
s7-1200__user_manual_p7_c2,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,2,7,"................................. 18
1.3.1 Behavior differences between standard and fail-safe CPUs .................................................. 19
1.3.1.1 Safety mode ............................................................................................................................ 19
1.3.1.2 Fault reactions ........................................................................................................................ 20
1.3.1.3 Restart of fail-safe system ...................................................................................................... 22
1.3.1.4 Firmware update ..................................................................................................................... 22
1.4 S7-1200 Fail-Safe signal modules (SM) .................................................................................",860,41,False
s7-1200__user_manual_p7_c3,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,3,7,"....................... 22
1.4 S7-1200 Fail-Safe signal modules (SM) ................................................................................. 23
1.4.1 Overview ................................................................................................................................. 23
1.4.2 SM 1226 F-DI 16 x 24 V DC ................................................................................................... 24
1.4.3 SM 1226 F-DQ 4 x 24 V DC ................................................................................................... 25
1.4.4 SM 1226 F-DQ 2 x Relay ........................................................................................................ 27
2 New features ................................ ................................ ................................ ................................ ......... 29
3 Getting started ................................ ................................ ................................",984,60,False
s7-1200__user_manual_p7_c4,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,4,7,".................... ......... 29
3 Getting started ................................ ................................ ................................ ................................ ...... 31
3.1 Introduction to example........................................................................................................... 31
3.1.1 Instructional videos ................................................................................................................. 31
3.1.2 Requirements for configuring and programming .................................................................... 32
3.1.3 Example structure and task definition ..................................................................................... 33
3.1.4 Procedure ...............................................................................................................................",875,41,False
s7-1200__user_manual_p7_c5,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,5,7,"... 33
3.1.4 Procedure ............................................................................................................................... 34
3.2 Configuring .............................................................................................................................. 37
3.2.1 Introduction ............................................................................................................................. 37
3.2.2 Step 1: Configuring the S7-1200 CPU 1212FC, CPU 1214FC, or CPU 1215FC................... 38
3.2.3 Step 2: Configuring fail-safe CPU standard digital inputs for user acknowledgement,
feedback circuit, and start pushbutton .................................................................................... 41
3.2.4 Step 3: Configuring an SM1226 F-DI 16 x 24 V DC for connecting an emergency stop
switch, position switches, and the laser scanner ....................................................................",967,72,False
s7-1200__user_manual_p7_c6,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,6,7,"for connecting an emergency stop
switch, position switches, and the laser scanner .................................................................... 42
3.2.5 Step 4: Configuring an SM 1226 F-DQ 4 x 24 V DC for connecting a motor ......................... 50
3.2.6 Summary: Configuring the Hardware ..................................................................................... 52
3.3 Programming .......................................................................................................................... 53
3.3.1 Introduction ............................................................................................................................. 53
3.3.2 Step 5: Specifying the centralized settings for the safety program ........................................ 55
3.3.3 Step 6: Creating an F-FB ........................................................................................................",931,68,False
s7-1200__user_manual_p7_c7,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,7,7,7,"........... 55
3.3.3 Step 6: Creating an F-FB ........................................................................................................ 58
3.3.4 Step 7: Programming the safety door function ....................................................................... 59
3.3.5 Step 8: Programming the emergency stop function ............................................................... 61
3.3.6 Step 9: Programming the feedback monitoring ...................................................................... 64
3.3.7 Step 10: Programming the user acknowledgment for reintegration of the fail-safe SM ......... 66
3.3.8 Step 11: Programming of the main safety block ..................................................................... 67
3.3.9 Step 12: Compiling the safety program .................................................................................. 69",881,74,False
s7-1200__user_manual_p8_c1,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,1,7,"Table of contents

S7-1200 Functional Safety Manual
8 Manual, V4.2, 09/2016, A5E03470344-AB
3.3.10 Step 13: Downloading the complete safety program to the fail-safe CPU and activating
safety mode ............................................................................................................................ 70
4 Fail-Safe signal module (SM) applications ................................ ................................ ............................. 75
4.1 Digital input applications ........................................................................................................ 77
4.1.1 Selecting the digital input application ..................................................................................... 78
4.1.2 Applications 1 and 2: 1oo1 evaluation of a single sensor ...................................................... 79
4.1.3 Applications 3 and 4: 1oo2 evaluation of a single sensor ......................................................",979,79,False
s7-1200__user_manual_p8_c2,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,2,7,"............................. 79
4.1.3 Applications 3 and 4: 1oo2 evaluation of a single sensor ...................................................... 80
4.1.4 Applications 5 and 6: 1oo2 evaluation of independent equivalent sensors ........................... 81
4.1.5 Applications 7 and 8: 1oo2 evaluation of 3-wire, non-equivalent sensor circuit .................... 82
4.1.6 Applications 9 and 10: 1oo2 evaluation of 4-wire non-equivalent sensor circuit ................... 83
4.2 Digital output applications ...................................................................................................... 84
4.2.1 Selecting the digital output application .................................................................................. 85
4.2.2 Application 1: Wiring a directly-connected SIL-rated actuator ............................................... 86
4.2.3 Application 2: Wiring external contactors: Separate P and M controlled contactors .............",971,93,False
s7-1200__user_manual_p8_c3,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,3,7,"............................................. 86
4.2.3 Application 2: Wiring external contactors: Separate P and M controlled contactors ............. 86
4.2.4 Application 3: Wiring external contactors: Parallel connected between P and M .................. 87
4.2.5 Application 4: Wiring external contactors: Separate P and M output channels for each
contactor ................................................................................................................................ 87
4.2.6 Application 5: Separate circuits of a relay channel controlling external contactors ............... 88
4.2.7 Application 6: Wiring a directly-connected SIL-rated actuator ............................................... 88
4.2.8 Application 7: Wiring a directly-connected SIL-rated actuator, switching both load
conductors ..............................................................................................................................",947,84,False
s7-1200__user_manual_p8_c4,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,4,7,"ng both load
conductors .............................................................................................................................. 89
5 Fail-Safe CPU and signal module (SM) installation ................................ ................................ ................ 91
5.1 S7-1200 Fail-Safe modules installation and removal ............................................................ 91
5.1.1 Mounting dimensions for S7-1200 Fail-Safe modules ........................................................... 91
5.1.2 Guidelines for installing S7-1200 Fail-Safe devices .............................................................. 93
5.1.3 Installation and removal safety rules ..................................................................................... 96
5.1.4 Installing and removing an S7-1200 FC CPU ........................................................................",907,62,False
s7-1200__user_manual_p8_c5,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,5,7,".......................... 96
5.1.4 Installing and removing an S7-1200 FC CPU ........................................................................ 98
5.1.5 Installing and removing a signal module (SM) ..................................................................... 100
5.1.6 Removing and reinstalling the S7-1200 terminal block connector ....................................... 102
5.2 Fail-Safe system electrical design rules .............................................................................. 103
5.2.1 Safe functional extra low voltage requirement (power supplies and other system
components) ........................................................................................................................ 103
5.2.2 Power budget .......................................................................................................................",880,60,False
s7-1200__user_manual_p8_c6,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,6,7,"....... 103
5.2.2 Power budget ....................................................................................................................... 104
5.2.2.1 Connecting power to the S7-1200 system ........................................................................... 104
5.2.2.2 Calculating a sample power requirement ............................................................................ 106
5.2.2.3 Calculating your power requirement .................................................................................... 109
5.2.3 Fail-Safe module electrical characteristics and terminal assignments ................................ 110
5.3 Control system wiring guidelines ......................................................................................... 111
5.3.1 Guidelines for grounding and wiring ....................................................................................",911,55,False
s7-1200__user_manual_p8_c7,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,8,7,7,"................... 111
5.3.1 Guidelines for grounding and wiring .................................................................................... 111
5.3.2 Grounding an S7-1200 system ............................................................................................ 112
5.3.3 Wiring an S7-1200 system ................................................................................................... 113
5.3.4 Guidelines for lamp loads .................................................................................................... 115
5.3.5 Guidelines for inductive loads .............................................................................................. 115
5.4 Maintenance guidelines ....................................................................................................... 118",828,43,False
s7-1200__user_manual_p9_c1,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,1,8,"Table of contents

S7-1200 Functional Safety Manual
Manual, V4.2, 09/2016, A5E03470344-AB 9
6 Fail-Safe signal module (SM) I/O configuration ................................ ................................ .................... 119
6.1 Configuring fail-safe SM I/O properties................................................................................. 119
6.2 Configuring common F-parameters ...................................................................................... 120
6.3 Configuring SM 1226 F-DI 16 x 24 V DC DI and channel parameters ................................. 121
6.4 Configuring SM 1226 F-DQ 4 x 24 V DC DQ and channel parameters ............................... 125
6.5 Configuring SM 1226 F-DQ 2 x Relay DQ and channel parameters .................................... 128
7 Fail-Safe signal module (SM) diagnostics ................................ ................................ ............................",940,91,False
s7-1200__user_manual_p9_c2,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,2,8,"........ 128
7 Fail-Safe signal module (SM) diagnostics ................................ ................................ ............................ 129
7.1 Reactions to faults ................................................................................................................ 129
7.2 Fault diagnostics ................................................................................................................... 133
7.2.1 Diagnostics performed at start-up ......................................................................................... 134
7.2.2 D iagnostics by LED display .................................................................................................. 135
7.2.3 Fault types, causes, and corrective measures ..................................................................... 140
A Technical specifications ................................ ................................ ................................ ......................",982,54,False
s7-1200__user_manual_p9_c3,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,3,8,"0
A Technical specifications ................................ ................................ ................................ ...................... 147
A.1 General technical specifications ........................................................................................... 147
A.1.1 S tandards compliance .......................................................................................................... 147
A.1.2 Fail-Safe standards and approvals ....................................................................................... 147
A.1.3 PROFIsafe compatibility ....................................................................................................... 147
A.1.4 Standards and approvals ...................................................................................................... 148
A.1.4.1 General certifications ............................................................................................................",973,43,False
s7-1200__user_manual_p9_c4,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,4,8,"...... 148
A.1.4.1 General certifications ............................................................................................................ 148
A.1.4.2 Industrial environments ......................................................................................................... 151
A.1.5 Electromagnetic compatibility ............................................................................................... 152
A.1.5.1 Surge immunity ..................................................................................................................... 153
A.1.6 Transport and storage conditions ......................................................................................... 153
A.1.7 Mechanical and climatic ambient conditions ........................................................................ 154
A.1.7.1 Environmental conditions ......................................................................................................",972,41,False
s7-1200__user_manual_p9_c5,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,5,8,".......... 154
A.1.7.1 Environmental conditions ...................................................................................................... 154
A.1.8 Information on protection class, degree of protection, and rated voltages ........................... 154
A.1.8.1 Contamination level and overvoltage category in accordance with IEC 61131-2 ................ 154
A.1.8.2 Protection class in accordance with EN 61131-2 ................................................................. 154
A.1.8.3 Degree of protection IP20 ..................................................................................................... 155
A.1.8.4 Rated voltages ...................................................................................................................... 155
A.1.9 Reverse voltage protection ...................................................................................................",915,60,False
s7-1200__user_manual_p9_c6,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,6,8,"............. 155
A.1.9 Reverse voltage protection ................................................................................................... 156
A.1.10 DC outputs ............................................................................................................................ 156
A.1.11 Relay electrical service life ................................................................................................... 157
A.1.12 Internal CPU memory retention ............................................................................................ 158
A.1.13 Overvoltage Category III ....................................................................................................... 159
A.2 Fail-Safe CPU technical specifications ................................................................................. 160
A.2.1 Fail-Safe additions/exceptions ..............................................................................................",977,44,False
s7-1200__user_manual_p9_c7,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,7,8,".............. 160
A.2.1 Fail-Safe additions/exceptions .............................................................................................. 160
A.2.1.1 Areas of application .............................................................................................................. 160
A.2.1.2 Restrictions with ""READ_DBL"" and ""WRIT_DBL""................................................................. 160
A.2.1.3 Restrictions to configuring the retentive behavior of data blocks ......................................... 160
A.2.1.4 Probabilities of failure............................................................................................................ 160
A.2.1.5 Web server ............................................................................................................................ 161
A.2.1.6 Using a memory card with the S7-1200 Fail-Safe CPU .......................................................",947,53,False
s7-1200__user_manual_p9_c8,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,9,8,8,"............................... 161
A.2.1.6 Using a memory card with the S7-1200 Fail-Safe CPU ....................................................... 164
A.2.1.7 Backing up and restoring a fail-safe CPU ............................................................................. 165
A.2.1.8 Password for a fail-safe CPU ................................................................................................ 166
A.2.2 PROFINET interface X1 port pinouts .................................................................................... 166
A.2.3 CPU 1212FC ......................................................................................................................... 168",696,45,False
s7-1200__user_manual_p10_c1,s7-1200__user_manual.csv,S7-1200 Functional Safety Manual,Functional Safety Manual,S7-1200,,4.2,en,10,1,9,"Table of contents

S7-1200 Functional Safety Manual
10 Manual, V4.2, 09/2016, A5E03470344-AB
A.2.3.1 General specifications and features..................................................................................... 168
A.2.3.2 Timers, counters, and code blocks supported by CPU 1212FC .......................................... 170
A.2.3.3 Digital inputs and outputs ..................................................................................................... 174
A.2.3.4 Analog inputs ....................................................................................................................... 176
A.2.3.5 CPU 1212FC wiring diagrams ............................................................................................. 178
A.2.4 CPU 1214FC ........................................................................................................................",896,53,False
